puzzle,solution
792030600416259730000167009001300000920040801548790300060003400050420963030900100,792834615416259738385167249671382594923645871548791326269513487157428963834976152
203040009080790310090310800109200008328074090056009237007000900032000060840006700,213648579684795312795312846179263458328574691456189237567421983932857164841936725
004650872605870309070243005000090206516002704940700003053900000061407008008100007,134659872625871349879243165387594216516382794942716583753968421261437958498125637
380605402000030650000001003940000000000048009070010000020079005000860390000400006,387695412219734658564281973946327581132548769875916234623179845451862397798453126
617000200200600937000020601036205000005000002020901500090407020700100304060002080,617539248258614937349728651136245879975863412824971563593487126782156394461392785
060798501050200090000000062710500240846907300000460978503072684004630029600840100,462798531358216497971354862719583246846927315235461978593172684184635729627849153
000700062370860490261904000006270145007018006000643900694185230750420810108397604,489731562375862491261954783836279145947518326512643978694185237753426819128397654
309805000006302004000600030890050260600200800023006795014560008530020006060438000,349875612756312984182649537891754263675293841423186795914567328538921476267438159
502006910004000500670000000168200000005060070023051804256000081300570000080610003,532486917814729536679135248168247395495863172723951864256394781341578629987612453
085037004719402806000001700408000201062000578001080003190078400040000100820904000,285637914719452836634891725458763291362149578971285643193578462547326189826914357
130009002057426100008000000204015803500000000080000700091000280865000341040103650,136859472957426138428731596274915863513678924689342715391564287865297341742183659
000539426504028010329010857650907230070065100400381000940173502007650090130802064,718539426564728913329416857651947238873265149492381675946173582287654391135892764
007000900000090000190530874000001037009000010000408050901607080360029000400380090,527814963834796521196532874285961437749253618613478259951647382368129745472385196
306700000500602400780045003609024500200500016000063900000076300470319652003058001,346781295591632478782945163619824537234597816857163924125476389478319652963258741
002003089051080004084070002670501490200000060003060008020006000800000000040308005,762413589351289674984675312678521493295834167413967258529746831837152946146398725
080070000000006050070805431000410000007008610100620005023000007010582000465000180,584371269391246758672895431956417823237958614148623975823164597719582346465739182
000003600000098305000000001201007509060045000309001000015320078800706913007084050,482513697176498325593672841241837569768945132359261784615329478824756913937184256
301258090000047160400000002604593278900170500200600000000700009005860300106439005,361258497582947163479316852614593278938172546257684931843725619795861324126439785
004000008000250700708694031500006803006025009821903000000700010140300007370500602,264137598913258764758694231597416823436825179821973456682749315145362987379581642
008000000002053100410068075001070269067100000000006741104387000000000017059010308,578491632692753184413268975341875269967142853285936741124387596836529417759614328
170309020904270103600014987065003001097145030010896705281007409046952008009081072,178369524954278163623514987465723891897145236312896745281637459746952318539481672
120500386005100270740000950250060730007800600038750090076480103002076000004200067,129547386865193274743628951251964738497832615638751492976485123512376849384219567
000003008000500010005160374096000400204000830713800060070039000001200690300050702,167943258438572916925168374896315427254796831713824569672439185541287693389651742
700002934805640702000071806406039500000026090029407300604000005080700640017060289,761582934895643712243971856476839521358126497129457368634298175982715643517364289
900100000000300000080070596619000480048009067070000050000020030260940001000860004,926158743457396218183472596619537482548219367372684159894721635265943871731865924
250810463800450207903200810320906581700308906009520004498135602072604359536700148,257819463861453297943267815324976581715348926689521734498135672172684359536792148
